month,year,amphoe_code,Rain_Avg
พฤศจิกายน,2014,4617,22.37
พฤศจิกายน,2014,4618,13.96
พฤศจิกายน,2014,4701,5.6
พฤศจิกายน,2014,4702,8.79
พฤศจิกายน,2014,4703,7.59
พฤศจิกายน,2014,4704,8.6
พฤศจิกายน,2014,4705,9.21
พฤศจิกายน,2014,4706,11.28
พฤศจิกายน,2014,4707,9.41
พฤศจิกายน,2014,4708,8.98
พฤศจิกายน,2014,4709,8.84
พฤศจิกายน,2014,4710,8.19
พฤศจิกายน,2014,4711,8.75
พฤศจิกายน,2014,4712,8.79
พฤศจิกายน,2014,4713,12.4
พฤศจิกายน,2014,4714,8.88
พฤศจิกายน,2014,4715,10.02
พฤศจิกายน,2014,4716,8.68
พฤศจิกายน,2014,4717,9.69
พฤศจิกายน,2014,4718,7.72
พฤศจิกายน,2014,4801,0.61
พฤศจิกายน,2014,4802,8.32
พฤศจิกายน,2014,4803,2.94
พฤศจิกายน,2014,4804,7.6
พฤศจิกายน,2014,4805,5.05
พฤศจิกายน,2014,4806,8.44
พฤศจิกายน,2014,4807,7.04
พฤศจิกายน,2014,4808,7.42
พฤศจิกายน,2014,4809,8.77
พฤศจิกายน,2014,4810,5.13
พฤศจิกายน,2014,4811,7.92
พฤศจิกายน,2014,4812,9.45
พฤศจิกายน,2014,4901,0
พฤศจิกายน,2014,4902,0.85
พฤศจิกายน,2014,4903,0.7
พฤศจิกายน,2014,4904,4.48
พฤศจิกายน,2014,4905,3.56
พฤศจิกายน,2014,4906,0.74
พฤศจิกายน,2014,4907,4.93
พฤศจิกายน,2014,5001,16
พฤศจิกายน,2014,5002,31.02
พฤศจิกายน,2014,5003,30.53
พฤศจิกายน,2014,5004,37.03
พฤศจิกายน,2014,5005,19.48
พฤศจิกายน,2014,5006,26.99
พฤศจิกายน,2014,5007,17.8
พฤศจิกายน,2014,5008,22.76
พฤศจิกายน,2014,5009,62
พฤศจิกายน,2014,5010,64.42
พฤศจิกายน,2014,5011,31.92
พฤศจิกายน,2014,5012,22.29
พฤศจิกายน,2014,5013,18.76
พฤศจิกายน,2014,5014,17.71
พฤศจิกายน,2014,5015,17.31
พฤศจิกายน,2014,5016,40.39
พฤศจิกายน,2014,5017,54.61
พฤศจิกายน,2014,5018,41.49
พฤศจิกายน,2014,5019,16.66
พฤศจิกายน,2014,5020,46.43
พฤศจิกายน,2014,5021,63.06
พฤศจิกายน,2014,5022,22.67
พฤศจิกายน,2014,5023,29.99
พฤศจิกายน,2014,5024,29.22
พฤศจิกายน,2014,5025,32.58
พฤศจิกายน,2014,5101,24.08
พฤศจิกายน,2014,5102,32.9
พฤศจิกายน,2014,5103,39.55
พฤศจิกายน,2014,5104,57.08
พฤศจิกายน,2014,5105,58.14
พฤศจิกายน,2014,5106,29.14
พฤศจิกายน,2014,5107,26.54
พฤศจิกายน,2014,5108,37.25
พฤศจิกายน,2014,5201,47.6
พฤศจิกายน,2014,5202,40.34
พฤศจิกายน,2014,5203,63.91
พฤศจิกายน,2014,5204,53.58
พฤศจิกายน,2014,5205,40.19
พฤศจิกายน,2014,5206,43.96
พฤศจิกายน,2014,5207,45.07
พฤศจิกายน,2014,5208,77.38
พฤศจิกายน,2014,5209,59.44
พฤศจิกายน,2014,5210,54.18
พฤศจิกายน,2014,5211,72.43
พฤศจิกายน,2014,5212,52.15
พฤศจิกายน,2014,5213,37.58
พฤศจิกายน,2014,5301,12.82
พฤศจิกายน,2014,5302,22.16
พฤศจิกายน,2014,5303,27.04
พฤศจิกายน,2014,5304,29.53
พฤศจิกายน,2014,5305,27.93
พฤศจิกายน,2014,5306,29.41
พฤศจิกายน,2014,5307,46.72
พฤศจิกายน,2014,5308,13.36
พฤศจิกายน,2014,5309,26.48
พฤศจิกายน,2014,5401,28.5
พฤศจิกายน,2014,5402,29.28
พฤศจิกายน,2014,5403,30.39
พฤศจิกายน,2014,5404,28.55
พฤศจิกายน,2014,5405,32.01
พฤศจิกายน,2014,5406,30.92
พฤศจิกายน,2014,5407,41.75
พฤศจิกายน,2014,5408,29.58
พฤศจิกายน,2014,5501,26.91
พฤศจิกายน,2014,5502,32.95
พฤศจิกายน,2014,5503,35.82
พฤศจิกายน,2014,5504,28.87
พฤศจิกายน,2014,5505,36.52
พฤศจิกายน,2014,5506,36.12
พฤศจิกายน,2014,5507,30
พฤศจิกายน,2014,5508,79.9
พฤศจิกายน,2014,5509,46.95
พฤศจิกายน,2014,5510,27.57
พฤศจิกายน,2014,5511,34.67
พฤศจิกายน,2014,5512,42.24
พฤศจิกายน,2014,5513,57.72
พฤศจิกายน,2014,5514,26.97
พฤศจิกายน,2014,5515,68.96
พฤศจิกายน,2014,5601,45.89
พฤศจิกายน,2014,5602,55.81
พฤศจิกายน,2014,5603,56.26
พฤศจิกายน,2014,5604,39.55
พฤศจิกายน,2014,5605,41.29
พฤศจิกายน,2014,5606,39.57
พฤศจิกายน,2014,5607,55.97
พฤศจิกายน,2014,5608,73.47
พฤศจิกายน,2014,5609,53.42
พฤศจิกายน,2014,5701,64.43
พฤศจิกายน,2014,5702,69.7
พฤศจิกายน,2014,5703,79.78
พฤศจิกายน,2014,5704,75.25
พฤศจิกายน,2014,5705,65.07
พฤศจิกายน,2014,5706,65.83
พฤศจิกายน,2014,5707,79.21
พฤศจิกายน,2014,5708,81.98
พฤศจิกายน,2014,5709,84.49
พฤศจิกายน,2014,5710,69.5
พฤศจิกายน,2014,5711,41.07
พฤศจิกายน,2014,5712,81.42
พฤศจิกายน,2014,5713,78.49
พฤศจิกายน,2014,5714,80.24
พฤศจิกายน,2014,5715,83.07
พฤศจิกายน,2014,5716,100.93
พฤศจิกายน,2014,5717,73.88
พฤศจิกายน,2014,5718,79.25
พฤศจิกายน,2014,5801,35.44
พฤศจิกายน,2014,5802,34.25
พฤศจิกายน,2014,5803,31.48
พฤศจิกายน,2014,5804,35.3
พฤศจิกายน,2014,5805,34.72
พฤศจิกายน,2014,5806,36.57
พฤศจิกายน,2014,5807,38.03
พฤศจิกายน,2014,6001,10.41
พฤศจิกายน,2014,6002,11.98
พฤศจิกายน,2014,6003,15.73
พฤศจิกายน,2014,6004,39.1
พฤศจิกายน,2014,6005,22.27
พฤศจิกายน,2014,6006,17.25
พฤศจิกายน,2014,6007,8.97
พฤศจิกายน,2014,6008,7.79
พฤศจิกายน,2014,6009,5.27
พฤศจิกายน,2014,6010,13.25
พฤศจิกายน,2014,6011,19.78
พฤศจิกายน,2014,6012,4.01
พฤศจิกายน,2014,6013,39.43
พฤศจิกายน,2014,6014,44.16
พฤศจิกายน,2014,6015,37.87
พฤศจิกายน,2014,6101,24.52
พฤศจิกายน,2014,6102,21.01
พฤศจิกายน,2014,6103,19.6
พฤศจิกายน,2014,6104,35.81
พฤศจิกายน,2014,6105,34.98
พฤศจิกายน,2014,6106,47.13
พฤศจิกายน,2014,6107,36.76
พฤศจิกายน,2014,6108,47.46
พฤศจิกายน,2014,6201,46.41
พฤศจิกายน,2014,6202,53.58
พฤศจิกายน,2014,6203,48.81
พฤศจิกายน,2014,6204,36.21
พฤศจิกายน,2014,6205,49.14
พฤศจิกายน,2014,6206,48.75
พฤศจิกายน,2014,6207,60.32
พฤศจิกายน,2014,6208,53.61
พฤศจิกายน,2014,6209,50.71
พฤศจิกายน,2014,6210,46.82
พฤศจิกายน,2014,6211,46.11
พฤศจิกายน,2014,6301,39.9
พฤศจิกายน,2014,6302,41.78
พฤศจิกายน,2014,6303,39.11
พฤศจิกายน,2014,6304,28.64
พฤศจิกายน,2014,6305,35.88
พฤศจิกายน,2014,6306,23.81
พฤศจิกายน,2014,6307,34.12
พฤศจิกายน,2014,6308,56.14
พฤศจิกายน,2014,6309,42.24
พฤศจิกายน,2014,6401,88.81
พฤศจิกายน,2014,6402,62.14
พฤศจิกายน,2014,6403,67.67
พฤศจิกายน,2014,6404,75.08
พฤศจิกายน,2014,6405,26.35
พฤศจิกายน,2014,6406,87.06
พฤศจิกายน,2014,6407,55.41
พฤศจิกายน,2014,6408,46.77
พฤศจิกายน,2014,6409,86.79
พฤศจิกายน,2014,6501,60.5
พฤศจิกายน,2014,6502,35.27
พฤศจิกายน,2014,6503,32.28
พฤศจิกายน,2014,6504,64.76
พฤศจิกายน,2014,6505,63.83
พฤศจิกายน,2014,6506,66.1
พฤศจิกายน,2014,6507,53
พฤศจิกายน,2014,6508,44.84
พฤศจิกายน,2014,6509,51.55
พฤศจิกายน,2014,6601,67.39
พฤศจิกายน,2014,6602,66.43
พฤศจิกายน,2014,6603,65.89
พฤศจิกายน,2014,6604,55.11
พฤศจิกายน,2014,6605,43.03
พฤศจิกายน,2014,6606,28.31
พฤศจิกายน,2014,6607,67.76
พฤศจิกายน,2014,6608,64.51
พฤศจิกายน,2014,6609,64.63
พฤศจิกายน,2014,6610,44.05
พฤศจิกายน,2014,6611,56.04
พฤศจิกายน,2014,6612,69.93
พฤศจิกายน,2014,6701,41.91
พฤศจิกายน,2014,6702,64.07
พฤศจิกายน,2014,6703,23.3
พฤศจิกายน,2014,6704,25.61
พฤศจิกายน,2014,6705,82.02
พฤศจิกายน,2014,6706,21.47
พฤศจิกายน,2014,6707,66.78
พฤศจิกายน,2014,6708,84.49
พฤศจิกายน,2014,6709,31.99
พฤศจิกายน,2014,6710,60.24
พฤศจิกายน,2014,6711,30.51
พฤศจิกายน,2014,7001,96.73
พฤศจิกายน,2014,7002,73.76
พฤศจิกายน,2014,7003,74.48
พฤศจิกายน,2014,7004,73.77
พฤศจิกายน,2014,7005,74.27
พฤศจิกายน,2014,7006,67.14
พฤศจิกายน,2014,7007,77.48
พฤศจิกายน,2014,7008,88.71
พฤศจิกายน,2014,7009,104.97
พฤศจิกายน,2014,7010,82.95
พฤศจิกายน,2014,7101,56.01
พฤศจิกายน,2014,7102,51.59
พฤศจิกายน,2014,7103,63.11
พฤศจิกายน,2014,7104,56.72
พฤศจิกายน,2014,7105,70.41
พฤศจิกายน,2014,7106,56.78
พฤศจิกายน,2014,7107,50.3
พฤศจิกายน,2014,7108,51.09
พฤศจิกายน,2014,7109,61.79
พฤศจิกายน,2014,7110,83.21
พฤศจิกายน,2014,7111,62.29
พฤศจิกายน,2014,7112,72.35
พฤศจิกายน,2014,7113,75.54
พฤศจิกายน,2014,7201,99.76
พฤศจิกายน,2014,7202,63.71
พฤศจิกายน,2014,7203,64.7
พฤศจิกายน,2014,7204,93.4
พฤศจิกายน,2014,7205,88.57
พฤศจิกายน,2014,7206,92.77
พฤศจิกายน,2014,7207,79.43
พฤศจิกายน,2014,7208,83.63
พฤศจิกายน,2014,7209,87.36
พฤศจิกายน,2014,7210,76.34
พฤศจิกายน,2014,7301,61.7
พฤศจิกายน,2014,7302,75.16
พฤศจิกายน,2014,7303,44.78
พฤศจิกายน,2014,7304,61.65
พฤศจิกายน,2014,7305,48.43
พฤศจิกายน,2014,7306,33.4
พฤศจิกายน,2014,7307,36.87
พฤศจิกายน,2014,7401,30.61
พฤศจิกายน,2014,7402,32.58
พฤศจิกายน,2014,7403,40.77
พฤศจิกายน,2014,7501,72.21
พฤศจิกายน,2014,7502,84.2
พฤศจิกายน,2014,7503,87.46
พฤศจิกายน,2014,7601,74.1
พฤศจิกายน,2014,7602,83.05
พฤศจิกายน,2014,7603,80.15
พฤศจิกายน,2014,7604,60.88
พฤศจิกายน,2014,7605,59.8
พฤศจิกายน,2014,7606,75.05
พฤศจิกายน,2014,7607,74.13
พฤศจิกายน,2014,7608,66.5
พฤศจิกายน,2014,7701,179.61
พฤศจิกายน,2014,7702,116.92
พฤศจิกายน,2014,7703,201.7
พฤศจิกายน,2014,7704,211.86
พฤศจิกายน,2014,7705,267.21
พฤศจิกายน,2014,7706,76.38
พฤศจิกายน,2014,7707,59.11
พฤศจิกายน,2014,7708,94.5
พฤศจิกายน,2014,8001,349.91
พฤศจิกายน,2014,8002,311.72
พฤศจิกายน,2014,8003,282.95
พฤศจิกายน,2014,8004,213.78
พฤศจิกายน,2014,8005,225.77
พฤศจิกายน,2014,8006,352.75
พฤศจิกายน,2014,8007,312.6
พฤศจิกายน,2014,8008,309.43
พฤศจิกายน,2014,8009,241.68
พฤศจิกายน,2014,8010,221.46
พฤศจิกายน,2014,8011,195.57
พฤศจิกายน,2014,8012,350.38
พฤศจิกายน,2014,8013,316.29
พฤศจิกายน,2014,8014,276.53
พฤศจิกายน,2014,8015,265.74
พฤศจิกายน,2014,8016,367.16
พฤศจิกายน,2014,8017,225.01
พฤศจิกายน,2014,8018,194.59
พฤศจิกายน,2014,8019,319.86
พฤศจิกายน,2014,8020,346.76
พฤศจิกายน,2014,8021,258.71
พฤศจิกายน,2014,8022,223
พฤศจิกายน,2014,8023,348.56
พฤศจิกายน,2014,8101,228.29
พฤศจิกายน,2014,8102,213.03
พฤศจิกายน,2014,8103,166.6
พฤศจิกายน,2014,8104,189.92
พฤศจิกายน,2014,8105,242.29
พฤศจิกายน,2014,8106,236.91
พฤศจิกายน,2014,8107,224.41
พฤศจิกายน,2014,8108,216.63
พฤศจิกายน,2014,8201,289.68
พฤศจิกายน,2014,8202,270.61
พฤศจิกายน,2014,8203,300.33
พฤศจิกายน,2014,8204,307.11
พฤศจิกายน,2014,8205,308.75
พฤศจิกายน,2014,8206,275.91
พฤศจิกายน,2014,8207,281.94
พฤศจิกายน,2014,8208,318.56
พฤศจิกายน,2014,8301,256.26
พฤศจิกายน,2014,8302,258.88
พฤศจิกายน,2014,8303,277.55
พฤศจิกายน,2014,8401,271.46
พฤศจิกายน,2014,8402,267.7
พฤศจิกายน,2014,8403,270.52
พฤศจิกายน,2014,8404,243.9
พฤศจิกายน,2014,8405,256.78
พฤศจิกายน,2014,8406,264.15
พฤศจิกายน,2014,8407,252.64
พฤศจิกายน,2014,8408,242.98
พฤศจิกายน,2014,8409,263.09
พฤศจิกายน,2014,8410,246.75
พฤศจิกายน,2014,8411,264.19
พฤศจิกายน,2014,8412,196.96
พฤศจิกายน,2014,8413,232.38
พฤศจิกายน,2014,8414,180.8
พฤศจิกายน,2014,8415,174.84
พฤศจิกายน,2014,8416,174.85
พฤศจิกายน,2014,8417,240.3
พฤศจิกายน,2014,8418,189.73
พฤศจิกายน,2014,8419,273.45
พฤศจิกายน,2014,8501,220.21
พฤศจิกายน,2014,8502,223.11
พฤศจิกายน,2014,8503,242.09
พฤศจิกายน,2014,8504,260.07
พฤศจิกายน,2014,8505,261.17
พฤศจิกายน,2014,8601,268.12
พฤศจิกายน,2014,8602,272.09
พฤศจิกายน,2014,8603,270.2
พฤศจิกายน,2014,8604,256.48
พฤศจิกายน,2014,8605,251.95
พฤศจิกายน,2014,8606,226.92
พฤศจิกายน,2014,8607,254.81
พฤศจิกายน,2014,8608,268.74
พฤศจิกายน,2014,9001,382.48
พฤศจิกายน,2014,9002,389.24
พฤศจิกายน,2014,9003,250.9
พฤศจิกายน,2014,9004,218.23
พฤศจิกายน,2014,9005,331.65
พฤศจิกายน,2014,9006,288.08
พฤศจิกายน,2014,9007,421.18
พฤศจิกายน,2014,9008,442.31
พฤศจิกายน,2014,9009,238.46
พฤศจิกายน,2014,9010,129.64
พฤศจิกายน,2014,9011,176.92
พฤศจิกายน,2014,9012,285.57
พฤศจิกายน,2014,9013,310.53
พฤศจิกายน,2014,9014,259.58
พฤศจิกายน,2014,9015,377.5
พฤศจิกายน,2014,9016,151.72
พฤศจิกายน,2014,9101,187.62
พฤศจิกายน,2014,9102,200.73
พฤศจิกายน,2014,9103,221.02
พฤศจิกายน,2014,9104,210.94
พฤศจิกายน,2014,9105,225.19
พฤศจิกายน,2014,9106,236.86
พฤศจิกายน,2014,9107,244.39
พฤศจิกายน,2014,9201,231.73
พฤศจิกายน,2014,9202,214.81
พฤศจิกายน,2014,9203,232.03
พฤศจิกายน,2014,9204,237.32
พฤศจิกายน,2014,9205,203.03
พฤศจิกายน,2014,9206,226.11
พฤศจิกายน,2014,9207,212.55
พฤศจิกายน,2014,9208,234.68
พฤศจิกายน,2014,9209,268.71
พฤศจิกายน,2014,9210,237.67
พฤศจิกายน,2014,9301,418.28
พฤศจิกายน,2014,9302,318.85
พฤศจิกายน,2014,9303,388.92
พฤศจิกายน,2014,9304,303.26
พฤศจิกายน,2014,9305,388.2
พฤศจิกายน,2014,9306,354.22
พฤศจิกายน,2014,9307,287.06
พฤศจิกายน,2014,9308,281.43
พฤศจิกายน,2014,9309,410.19
พฤศจิกายน,2014,9310,309.54
พฤศจิกายน,2014,9311,285.7
พฤศจิกายน,2014,9401,411.89
พฤศจิกายน,2014,9402,382.04
พฤศจิกายน,2014,9403,400.46
พฤศจิกายน,2014,9404,430.36
พฤศจิกายน,2014,9405,390.18
พฤศจิกายน,2014,9406,389.58
พฤศจิกายน,2014,9407,440.98
พฤศจิกายน,2014,9408,536.54
พฤศจิกายน,2014,9409,411.88
พฤศจิกายน,2014,9410,373.5
พฤศจิกายน,2014,9411,445.62
พฤศจิกายน,2014,9412,385.83
พฤศจิกายน,2014,9501,366.72
พฤศจิกายน,2014,9502,361.85
พฤศจิกายน,2014,9503,382.32
พฤศจิกายน,2014,9504,388.24
พฤศจิกายน,2014,9505,371.7
พฤศจิกายน,2014,9506,370.94
พฤศจิกายน,2014,9507,310.02
พฤศจิกายน,2014,9508,370.34
พฤศจิกายน,2014,9601,634.24
พฤศจิกายน,2014,9602,628.62
พฤศจิกายน,2014,9603,504.25
พฤศจิกายน,2014,9604,601.14
พฤศจิกายน,2014,9605,567.48
พฤศจิกายน,2014,9606,416.29
พฤศจิกายน,2014,9607,434.7
พฤศจิกายน,2014,9608,563.97
พฤศจิกายน,2014,9609,547.97
พฤศจิกายน,2014,9610,609.35
พฤศจิกายน,2014,9611,595.05
พฤศจิกายน,2014,9612,490.47
พฤศจิกายน,2014,9613,630.04
พฤศจิกายน,2014,4029,12.17
พฤศจิกายน,2014,4016,6.53
พฤศจิกายน,2014,1025,28.36
พฤศจิกายน,2014,1017,24.45
พฤศจิกายน,2014,1045,26.51
พฤศจิกายน,2014,1048,32.32
พฤศจิกายน,2014,1011,25.94
พฤศจิกายน,2014,1026,25.44
พฤศจิกายน,2014,1019,29.12
พฤศจิกายน,2014,1002,25.95
พฤศจิกายน,2014,1044,28.69
พฤศจิกายน,2014,1014,25.56
พฤศจิกายน,2014,1020,28.17
พฤศจิกายน,2014,1037,24.35
พฤศจิกายน,2014,1001,26.54
พฤศจิกายน,2014,1008,25.96
พฤศจิกายน,2014,1007,22.94
พฤศจิกายน,2014,1040,29.65
พฤศจิกายน,2014,1034,25.73
พฤศจิกายน,2014,1039,22.88
พฤศจิกายน,2014,1016,26.99
พฤศจิกายน,2014,1022,27.96
พฤศจิกายน,2014,1013,25.58
พฤศจิกายน,2014,1033,22.27
พฤศจิกายน,2014,1015,26.27
พฤศจิกายน,2014,1018,25.33
พฤศจิกายน,2014,1032,26.34
พฤศจิกายน,2014,1004,23.63
พฤศจิกายน,2014,1023,31.41
พฤศจิกายน,2014,1028,23.46
พฤศจิกายน,2014,1012,24.26
พฤศจิกายน,2014,1035,26.8
พฤศจิกายน,2014,1031,24.89
พฤศจิกายน,2014,1009,25.32
พฤศจิกายน,2014,1024,25.61
พฤศจิกายน,2014,1050,29.23
พฤศจิกายน,2014,1047,25.66
พฤศจิกายน,2014,1021,27.41
พฤศจิกายน,2014,1036,67.79
พฤศจิกายน,2014,1003,30.43
พฤศจิกายน,2014,1042,52.45
พฤศจิกายน,2014,1046,35.63
พฤศจิกายน,2014,1041,54.06
พฤศจิกายน,2014,1005,50.09
พฤศจิกายน,2014,1030,33.02
พฤศจิกายน,2014,1043,33.89
พฤศจิกายน,2014,1010,30.52
พฤศจิกายน,2014,1038,35.12
พฤศจิกายน,2014,1027,31.33
พฤศจิกายน,2014,1006,26.48
พฤศจิกายน,2014,1049,26.06
พฤศจิกายน,2014,1029,32.95
ธันวาคม,2014,1101,18.4
ธันวาคม,2014,1102,15.38
ธันวาคม,2014,1103,14.44
ธันวาคม,2014,1104,30.06
ธันวาคม,2014,1105,22.62
ธันวาคม,2014,1106,14.5
ธันวาคม,2014,1201,17.53
ธันวาคม,2014,1202,23.77
ธันวาคม,2014,1203,21.31
ธันวาคม,2014,1204,17.98
ธันวาคม,2014,1205,8.51
ธันวาคม,2014,1206,14.87
ธันวาคม,2014,1301,8.23
ธันวาคม,2014,1302,2.4
ธันวาคม,2014,1303,8.97
ธันวาคม,2014,1304,3.94
ธันวาคม,2014,1305,11.17
ธันวาคม,2014,1306,12.53
ธันวาคม,2014,1307,3.72
ธันวาคม,2014,1401,2.16
ธันวาคม,2014,1402,0
ธันวาคม,2014,1403,0.32
ธันวาคม,2014,1404,3.54
ธันวาคม,2014,1405,1.92
ธันวาคม,2014,1406,2.71
ธันวาคม,2014,1407,0.88
ธันวาคม,2014,1408,2.06
ธันวาคม,2014,1409,0.13
ธันวาคม,2014,1410,4.72
ธันวาคม,2014,1411,2.94
ธันวาคม,2014,1412,2.41
ธันวาคม,2014,1413,2.37
ธันวาคม,2014,1414,1.47
ธันวาคม,2014,1415,0.61
ธันวาคม,2014,1416,0.45
ธันวาคม,2014,1501,0.7
ธันวาคม,2014,1502,0.62
ธันวาคม,2014,1503,1.57
ธันวาคม,2014,1504,0.82
ธันวาคม,2014,1505,0.81
ธันวาคม,2014,1506,1.14
ธันวาคม,2014,1507,1.54
ธันวาคม,2014,1601,0.4
ธันวาคม,2014,1602,1.54
ธันวาคม,2014,1603,0.5
ธันวาคม,2014,1604,0.5
ธันวาคม,2014,1605,0.43
ธันวาคม,2014,1606,0.49
ธันวาคม,2014,1607,0.94
ธันวาคม,2014,1608,0.53
ธันวาคม,2014,1609,0.41
ธันวาคม,2014,1610,0.16
ธันวาคม,2014,1611,0.62
ธันวาคม,2014,1701,0.6
ธันวาคม,2014,1702,0.53
ธันวาคม,2014,1703,0.66
ธันวาคม,2014,1704,0.6
ธันวาคม,2014,1705,0.67
ธันวาคม,2014,1706,0.24
ธันวาคม,2014,1801,0.01
ธันวาคม,2014,1802,0.17
ธันวาคม,2014,1803,0.23
ธันวาคม,2014,1804,0
ธันวาคม,2014,1805,0.04
ธันวาคม,2014,1806,0.25
ธันวาคม,2014,1807,0.54
ธันวาคม,2014,1808,0.75
ธันวาคม,2014,1901,1.36
ธันวาคม,2014,1902,2.9
ธันวาคม,2014,1903,1.17
ธันวาคม,2014,1904,3.49
ธันวาคม,2014,1905,0.1
ธันวาคม,2014,1906,0.14
ธันวาคม,2014,1907,0.52
ธันวาคม,2014,1908,0.42
ธันวาคม,2014,1909,0.72
ธันวาคม,2014,1910,0.28
ธันวาคม,2014,1911,3.26
ธันวาคม,2014,1912,4.61
ธันวาคม,2014,1913,1.5
ธันวาคม,2014,2001,2.61
ธันวาคม,2014,2002,4.81
ธันวาคม,2014,2003,10.36
ธันวาคม,2014,2004,18.66
ธันวาคม,2014,2005,5.82
ธันวาคม,2014,2006,8.19
ธันวาคม,2014,2007,8.06
ธันวาคม,2014,2008,14.87
ธันวาคม,2014,2009,17.74
ธันวาคม,2014,2010,7.45
ธันวาคม,2014,2011,8.02
ธันวาคม,2014,2101,6.2
ธันวาคม,2014,2102,11.19
ธันวาคม,2014,2103,9.54
ธันวาคม,2014,2104,9.93
ธันวาคม,2014,2105,7.91
ธันวาคม,2014,2106,14.15
ธันวาคม,2014,2107,8.04
ธันวาคม,2014,2108,11.08
ธันวาคม,2014,2201,12.3
ธันวาคม,2014,2202,15.29
ธันวาคม,2014,2203,12.74
ธันวาคม,2014,2204,12.66
ธันวาคม,2014,2205,13.43
ธันวาคม,2014,2206,15.31
ธันวาคม,2014,2207,11.13
ธันวาคม,2014,2208,8.24
ธันวาคม,2014,2209,12.66
ธันวาคม,2014,2210,12.02
ธันวาคม,2014,2301,18.75
ธันวาคม,2014,2302,29.42
ธันวาคม,2014,2303,17.41
ธันวาคม,2014,2304,16.7
ธันวาคม,2014,2305,18.87
ธันวาคม,2014,2306,23.84
ธันวาคม,2014,2307,19
ธันวาคม,2014,2401,11.74
ธันวาคม,2014,2402,5.77
ธันวาคม,2014,2403,5.9
ธันวาคม,2014,2404,7.59
ธันวาคม,2014,2405,8.04
ธันวาคม,2014,2406,4.82
ธันวาคม,2014,2407,5.24
ธันวาคม,2014,2408,7.08
ธันวาคม,2014,2409,7.81
ธันวาคม,2014,2410,6.93
ธันวาคม,2014,2411,7.62
ธันวาคม,2014,2501,2
ธันวาคม,2014,2502,6.57
ธันวาคม,2014,2503,6.11
ธันวาคม,2014,2506,2.7
ธันวาคม,2014,2507,3.02
ธันวาคม,2014,2508,2.68
ธันวาคม,2014,2509,3.23
ธันวาคม,2014,2601,3.67
ธันวาคม,2014,2602,2.46
ธันวาคม,2014,2603,4.37
ธันวาคม,2014,2604,5.07
ธันวาคม,2014,2701,7.59
ธันวาคม,2014,2702,9.59
ธันวาคม,2014,2703,7.43
ธันวาคม,2014,2704,8.85
ธันวาคม,2014,2705,8.06
ธันวาคม,2014,2706,10.38
ธันวาคม,2014,2707,8.13
ธันวาคม,2014,2708,9.88
ธันวาคม,2014,2709,8.98
ธันวาคม,2014,3001,0.4
ธันวาคม,2014,3002,3.66
ธันวาคม,2014,3003,6.24
ธันวาคม,2014,3004,0.55
ธันวาคม,2014,3005,0.41
ธันวาคม,2014,3006,2.21
ธันวาคม,2014,3007,2.08
ธันวาคม,2014,3008,1.55
ธันวาคม,2014,3009,0.98
ธันวาคม,2014,3010,1.51
ธันวาคม,2014,3011,1.26
ธันวาคม,2014,3012,0.17
ธันวาคม,2014,3013,0.07
ธันวาคม,2014,3014,2.1
ธันวาคม,2014,3015,1.4
ธันวาคม,2014,3016,3.02
ธันวาคม,2014,3017,1.47
ธันวาคม,2014,3018,1.67
ธันวาคม,2014,3019,0.94
ธันวาคม,2014,3020,2.45
ธันวาคม,2014,3021,5.75
ธันวาคม,2014,3022,3.19
ธันวาคม,2014,3023,0.21
ธันวาคม,2014,3024,0.56
ธันวาคม,2014,3025,4.51
ธันวาคม,2014,3026,1.2
ธันวาคม,2014,3027,0.22
ธันวาคม,2014,3028,1.18
ธันวาคม,2014,3029,1.12
ธันวาคม,2014,3030,0.14
ธันวาคม,2014,3031,0.14
ธันวาคม,2014,3032,1.51
ธันวาคม,2014,3101,0.67
ธันวาคม,2014,3102,0.32
ธันวาคม,2014,3103,0.42
ธันวาคม,2014,3104,5.35
ธันวาคม,2014,3105,4.5
ธันวาคม,2014,3106,5.95
ธันวาคม,2014,3107,1.94
ธันวาคม,2014,3108,2.82
ธันวาคม,2014,3109,0.06
ธันวาคม,2014,3110,1.06
ธันวาคม,2014,3111,0
ธันวาคม,2014,3112,7.62
ธันวาคม,2014,3113,0.06
ธันวาคม,2014,3114,4.44
ธันวาคม,2014,3115,1.58
ธันวาคม,2014,3116,0.5
ธันวาคม,2014,3117,7.33
ธันวาคม,2014,3118,5.45
ธันวาคม,2014,3119,0.06
ธันวาคม,2014,3120,7.47
ธันวาคม,2014,3121,0.19
ธันวาคม,2014,3122,0.06
ธันวาคม,2014,3123,6.36
ธันวาคม,2014,3201,0.02
ธันวาคม,2014,3202,0.14
ธันวาคม,2014,3203,0.66
ธันวาคม,2014,3204,0.62
ธันวาคม,2014,3205,1.22
ธันวาคม,2014,3206,1.82
ธันวาคม,2014,3207,1.52
ธันวาคม,2014,3208,1.45
ธันวาคม,2014,3209,1.35
ธันวาคม,2014,3210,1.7
ธันวาคม,2014,3211,1.54
ธันวาคม,2014,3212,1.81
ธันวาคม,2014,3213,1.96
ธันวาคม,2014,3214,2.25
ธันวาคม,2014,3215,1.75
ธันวาคม,2014,3216,1.24
ธันวาคม,2014,3217,1.7
ธันวาคม,2014,3301,4.69
ธันวาคม,2014,3302,4.39
ธันวาคม,2014,3303,3.96
